show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres,user_rating,views_millions,budget_usd,is_original
s776,movie ,Synthetic Title 776,Christopher Nolan,"Tom Hanks, Brad Pitt",India,43261,1996,R,129 m,Comedies,7.4,135.58,6995000,FALSE
s777,tv show,Synthetic Title 777,Greta Gerwig,"Viola Davis, Tom Hanks, Zendaya",United States,"October 30, 2016",1999,TV-MA,4 Seasons,Comedies,6.6,37.85,48570000,FALSE
s778,TV Show,Synthetic Title 778,Greta Gerwig,Morgan Freeman,"United States, Canada","December 30, 2023",2004,TV-PG,1 Season,"International TV Shows, TV Dramas",4.9,49.93,71178000,FALSE
s779,movie ,Synthetic Title 779,,Scarlett Johansson,United States,"May 08, 2019",2022,TV-MA,79mins,Documentaries,1.3,80.24,42985000,TRUE
s780,movie ,Synthetic Title 780,,"Zendaya, Leonardo DiCaprio, Viola Davis",Canada,42734,2010,PG-13,140 min,Comedies,6.8,16.32,31795000,FALSE
s781,Movie,Synthetic Title 781,Christopher Nolan,,France,43624,2005,TV-MA,112 m,"Horror Movies, Thrillers",7.3,139.04,43870000,FALSE
s782,movie ,Synthetic Title 782,Martin Scorsese,Viola Davis,"United States, Canada",44111,2006,R,122 m,Crime TV Shows,1.1,35.21,2110000,FALSE
s783,movie ,Synthetic Title 783,Steven Spielberg,"Brad Pitt, Scarlett Johansson, Tom Hanks",Canada,42222,2021,TV-MA,140 m,Documentaries,9.9,18.69,62640000,TRUE
s784,tv show,Synthetic Title 784,Bong Joon Ho,"Tom Hanks, Zendaya",Japan,"February 14, 2019",2020,PG-13,8 Seasons,Action & Adventure,3.5,77.96,97544000,FALSE
s785,TV Show,Synthetic Title 785,Martin Scorsese,"Zendaya, Scarlett Johansson, Tom Hanks",United Kingdom,43470,1994,R,5 S,"Horror Movies, Thrillers",9.4,93.57,27515000,TRUE
s786,MOVIE,Synthetic Title 786,Martin Scorsese,Leonardo DiCaprio,South Korea,44331,2008,PG-13,144 m,Documentaries,9.4,100.13,13698000,FALSE
s787,TV Show,Synthetic Title 787,Ava DuVernay,"Brad Pitt, Viola Davis",France,"September 21, 2017",2001,NR,2 S,"Horror Movies, Thrillers",1.3,51.81,77858000,FALSE
s788,MOVIE,Synthetic Title 788,,,Canada,"March 20, 2021",2012,R,111mins,Comedies,1,55.22,90564000,TRUE
s789,MOVIE,Synthetic Title 789,Greta Gerwig,"Brad Pitt, Morgan Freeman",Canada,"January 05, 2018",2004,TV-14,109mins,Comedies,8.5,21.22,53690000,TRUE
s790,tv show,Synthetic Title 790,Greta Gerwig,"Scarlett Johansson, Leonardo DiCaprio, Morgan Freeman",Canada,"December 26, 2021",2016,PG-13,6 S,Documentaries,3.5,139.53,83311000,FALSE
s791,MOVIE,Synthetic Title 791,Steven Spielberg,"Morgan Freeman, Brad Pitt, Zendaya",Japan,43519,2019,NR,123 min,"International TV Shows, TV Dramas",3.3,69.62,62191000,FALSE
s792,Movie,Synthetic Title 792,Christopher Nolan,"Tom Hanks, Brad Pitt",United States,"January 02, 2015",2017,TV-PG,85 m,Action & Adventure,1.7,31.1,86743000,FALSE
s793,tv show,Synthetic Title 793,Ava DuVernay,"Leonardo DiCaprio, Scarlett Johansson",France,"December 27, 2022",1992,TV-14,9 Seasons,"International TV Shows, TV Dramas",6.7,56.8,99993000,TRUE
s794,Movie,Synthetic Title 794,Christopher Nolan,"Viola Davis, Morgan Freeman",United States,43442,1998,TV-MA,170mins,Crime TV Shows,5.9,62.86,73968000,TRUE
s795,MOVIE,Synthetic Title 795,,"Morgan Freeman, Leonardo DiCaprio",Canada,"May 03, 2023",2010,PG-13,122mins,Crime TV Shows,3.5,139.93,66311000,FALSE
s796,Movie,Synthetic Title 796,Martin Scorsese,"Zendaya, Morgan Freeman, Viola Davis",United Kingdom,44616,2009,NR,112 min,Comedies,3.4,125.89,38144000,TRUE
s797,movie ,Synthetic Title 797,Greta Gerwig,"Tom Hanks, Zendaya",India,45234,2023,NR,164 min,Documentaries,3.4,45.08,56407000,FALSE
s798,tv show,Synthetic Title 798,Ava DuVernay,,United Kingdom,44525,1994,TV-PG,9 S,Documentaries,7.7,7.41,28537000,FALSE
s799,tv show,Synthetic Title 799,,Viola Davis,Japan,42749,2012,NR,4 S,Comedies,2.9,140.38,4580000,FALSE
s800,TV Show,Synthetic Title 800,Steven Spielberg,Leonardo DiCaprio,France,45119,2001,R,3 Seasons,Comedies,8.1,81.52,56632000,FALSE
s801,movie ,Synthetic Title 801,Bong Joon Ho,"Scarlett Johansson, Tom Hanks","United States, Canada",44339,2019,TV-PG,116mins,"Horror Movies, Thrillers",1.7,139.46,96402000,TRUE
s802,TV Show,Synthetic Title 802,Christopher Nolan,,United Kingdom,44068,1991,R,6 Seasons,Comedies,1.5,132.49,53540000,TRUE
s803,Movie,Synthetic Title 803,Martin Scorsese,"Zendaya, Viola Davis","United States, Canada","November 05, 2019",2019,PG-13,80 min,Crime TV Shows,7,108.23,31820000,FALSE
s804,MOVIE,Synthetic Title 804,Christopher Nolan,"Tom Hanks, Viola Davis",United Kingdom,"April 02, 2017",2018,R,136mins,Comedies,2.8,62.61,17685000,TRUE
s805,tv show,Synthetic Title 805,Christopher Nolan,"Viola Davis, Tom Hanks, Leonardo DiCaprio","United States, Canada","November 21, 2022",2022,NR,5 Seasons,"Horror Movies, Thrillers",5.6,134.12,49840000,TRUE
s806,Movie,Synthetic Title 806,,,United States,"April 30, 2022",1992,TV-14,114 min,Comedies,2.3,18.57,98195000,TRUE
s807,movie ,Synthetic Title 807,,Zendaya,South Korea,"April 07, 2017",2013,PG-13,123 min,Comedies,7.6,72.1,71407000,FALSE
s808,MOVIE,Synthetic Title 808,Steven Spielberg,"Morgan Freeman, Leonardo DiCaprio, Brad Pitt",India,42030,2004,TV-PG,157mins,"Horror Movies, Thrillers",3.6,49.74,19797000,TRUE
s809,TV Show,Synthetic Title 809,Greta Gerwig,"Scarlett Johansson, Brad Pitt",Japan,44476,2004,PG-13,1 Season,"International TV Shows, TV Dramas",5.4,109.54,69531000,TRUE
s810,movie ,Synthetic Title 810,Greta Gerwig,"Zendaya, Morgan Freeman, Brad Pitt",United States,43269,2005,PG-13,71mins,"Horror Movies, Thrillers",3.1,133.81,13900000,FALSE
s811,TV Show,Synthetic Title 811,Steven Spielberg,"Scarlett Johansson, Brad Pitt",India,44453,2009,R,7 Seasons,Documentaries,5.2,1.41,19286000,TRUE
s812,tv show,Synthetic Title 812,Greta Gerwig,Tom Hanks,"United States, Canada",42355,2008,TV-14,10 S,Comedies,9.3,113.72,39296000,TRUE
s813,TV Show,Synthetic Title 813,Christopher Nolan,Zendaya,Japan,"April 21, 2020",2003,NR,1 Season,Action & Adventure,8.2,77.12,64610000,FALSE
s814,TV Show,Synthetic Title 814,,"Scarlett Johansson, Viola Davis, Leonardo DiCaprio",Canada,"October 04, 2023",2002,TV-14,7 S,Action & Adventure,4.9,25.9,91280000,FALSE
s815,TV Show,Synthetic Title 815,,"Scarlett Johansson, Zendaya",South Korea,"January 29, 2017",2009,TV-14,7 S,"International TV Shows, TV Dramas",5.2,54.92,55719000,FALSE
s816,Movie,Synthetic Title 816,Bong Joon Ho,"Zendaya, Viola Davis, Brad Pitt",South Korea,43217,2014,PG-13,129 m,Documentaries,7.9,116.35,44722000,TRUE
s817,TV Show,Synthetic Title 817,Bong Joon Ho,Viola Davis,France,44968,2018,TV-14,2 S,"Horror Movies, Thrillers",5.7,144.34,76172000,FALSE
s818,TV Show,Synthetic Title 818,Christopher Nolan,"Zendaya, Morgan Freeman",Canada,44384,1992,PG-13,8 Seasons,Comedies,3.5,103.33,59208000,FALSE
s819,TV Show,Synthetic Title 819,Christopher Nolan,"Viola Davis, Zendaya","United States, Canada","December 02, 2018",2016,PG-13,1 S,Crime TV Shows,4,130.38,49445000,TRUE
s820,MOVIE,Synthetic Title 820,Martin Scorsese,"Scarlett Johansson, Zendaya, Viola Davis",France,42780,1996,R,77 m,Documentaries,7.7,76.71,84796000,TRUE
s821,tv show,Synthetic Title 821,Christopher Nolan,"Morgan Freeman, Viola Davis",Canada,"May 13, 2022",2009,TV-14,3 Seasons,"International TV Shows, TV Dramas",8.6,89.33,75433000,TRUE
s822,Movie,Synthetic Title 822,Steven Spielberg,Scarlett Johansson,South Korea,43992,2016,TV-MA,108 min,Crime TV Shows,3.5,33.51,82110000,TRUE
s823,tv show,Synthetic Title 823,Bong Joon Ho,"Scarlett Johansson, Morgan Freeman","United States, Canada",44775,2021,PG-13,7 S,Action & Adventure,5.4,93.31,28622000,FALSE
s824,MOVIE,Synthetic Title 824,,Viola Davis,Japan,"November 03, 2019",2006,TV-MA,106mins,"International TV Shows, TV Dramas",9.2,94.43,71498000,FALSE
s825,Movie,Synthetic Title 825,Steven Spielberg,"Tom Hanks, Leonardo DiCaprio, Scarlett Johansson",South Korea,42845,2011,TV-PG,165 m,Crime TV Shows,8.8,28.97,87395000,TRUE
s826,MOVIE,Synthetic Title 826,Bong Joon Ho,Scarlett Johansson,South Korea,"June 07, 2021",2019,PG-13,78 m,Comedies,10,62.2,33851000,TRUE
s827,Movie,Synthetic Title 827,Christopher Nolan,Leonardo DiCaprio,India,42495,2014,R,61mins,Crime TV Shows,3.3,95.51,43164000,TRUE
s828,TV Show,Synthetic Title 828,Martin Scorsese,"Leonardo DiCaprio, Zendaya, Tom Hanks","United States, Canada",43229,2004,TV-PG,3 S,Action & Adventure,2.7,38.8,40472000,TRUE
s829,TV Show,Synthetic Title 829,Greta Gerwig,"Viola Davis, Leonardo DiCaprio","United States, Canada","August 16, 2016",2010,PG-13,9 Seasons,Crime TV Shows,7.8,78.72,15150000,TRUE
s830,Movie,Synthetic Title 830,Greta Gerwig,"Scarlett Johansson, Leonardo DiCaprio, Morgan Freeman",South Korea,42775,2001,TV-14,95 min,Action & Adventure,9.6,9.36,80431000,TRUE
s831,MOVIE,Synthetic Title 831,Steven Spielberg,Leonardo DiCaprio,South Korea,"March 30, 2017",2000,TV-14,122 m,Documentaries,9.7,98.67,25560000,FALSE
s832,MOVIE,Synthetic Title 832,,Scarlett Johansson,South Korea,43522,1994,NR,132 min,"International TV Shows, TV Dramas",5,16.65,56528000,FALSE
s833,tv show,Synthetic Title 833,Steven Spielberg,"Morgan Freeman, Scarlett Johansson, Brad Pitt",South Korea,"April 19, 2017",2019,TV-14,3 S,Action & Adventure,1.5,76.31,38502000,FALSE
s834,MOVIE,Synthetic Title 834,Christopher Nolan,Tom Hanks,"United States, Canada","February 23, 2018",2022,TV-PG,155mins,"Horror Movies, Thrillers",7.7,55.38,43286000,TRUE
s835,movie ,Synthetic Title 835,Bong Joon Ho,Brad Pitt,France,43824,2014,TV-MA,128mins,Documentaries,9.1,97.06,49911000,TRUE
s836,MOVIE,Synthetic Title 836,Christopher Nolan,"Viola Davis, Scarlett Johansson",France,"April 12, 2022",2022,TV-PG,132 m,"Horror Movies, Thrillers",6.7,60.09,100272000,TRUE
s837,TV Show,Synthetic Title 837,Ava DuVernay,"Viola Davis, Morgan Freeman, Tom Hanks",Japan,43521,1999,TV-14,5 S,"Horror Movies, Thrillers",3.6,72.76,71504000,TRUE
s838,MOVIE,Synthetic Title 838,Steven Spielberg,"Zendaya, Tom Hanks",France,44859,2015,TV-14,168 m,"International TV Shows, TV Dramas",6.1,49.94,14666000,FALSE
s839,MOVIE,Synthetic Title 839,Steven Spielberg,,Japan,"September 02, 2017",1990,R,121 min,"International TV Shows, TV Dramas",5.9,117.15,35750000,FALSE
s840,TV Show,Synthetic Title 840,Greta Gerwig,"Zendaya, Scarlett Johansson, Leonardo DiCaprio",United States,43722,2004,NR,2 Seasons,"Horror Movies, Thrillers",8.7,11.64,66703000,FALSE
s841,MOVIE,Synthetic Title 841,,"Morgan Freeman, Zendaya",India,"November 01, 2020",1992,TV-14,72 min,Action & Adventure,3.9,67.93,67149000,FALSE
s842,movie ,Synthetic Title 842,Ava DuVernay,"Tom Hanks, Viola Davis",Canada,"November 06, 2020",2000,R,170 min,"International TV Shows, TV Dramas",9.2,100.28,26188000,TRUE
s843,tv show,Synthetic Title 843,Steven Spielberg,,India,"December 16, 2019",2022,TV-MA,1 S,Crime TV Shows,999,64.17,75999000,TRUE
s844,tv show,Synthetic Title 844,Bong Joon Ho,"Viola Davis, Tom Hanks, Brad Pitt",South Korea,45134,2014,TV-PG,2 S,Documentaries,8.8,75.59,14512000,FALSE
s845,Movie,Synthetic Title 845,Steven Spielberg,Viola Davis,Japan,"May 01, 2016",2020,TV-14,103 min,Action & Adventure,1.4,3.79,58528000,TRUE
s846,MOVIE,Synthetic Title 846,Greta Gerwig,"Tom Hanks, Zendaya",Canada,43166,2001,NR,67 min,Comedies,7.6,20.36,50621000,FALSE
s847,tv show,Synthetic Title 847,Christopher Nolan,"Viola Davis, Scarlett Johansson",Japan,"October 11, 2018",1999,TV-MA,6 S,Action & Adventure,1.5,95.19,48766000,FALSE
s848,tv show,Synthetic Title 848,Martin Scorsese,"Brad Pitt, Leonardo DiCaprio, Morgan Freeman",Canada,44659,2010,TV-PG,7 Seasons,"International TV Shows, TV Dramas",4,77.52,49542000,FALSE
s849,TV Show,Synthetic Title 849,,"Tom Hanks, Leonardo DiCaprio",France,"March 14, 2020",2009,TV-MA,9 Seasons,Action & Adventure,4.6,78.03,76608000,TRUE
s850,MOVIE,Synthetic Title 850,Martin Scorsese,"Zendaya, Morgan Freeman, Viola Davis",Canada,44517,1995,PG-13,87 m,Crime TV Shows,1.9,121.32,9722000,TRUE
s851,movie ,Synthetic Title 851,Bong Joon Ho,"Morgan Freeman, Tom Hanks","United States, Canada",42590,1999,PG-13,172 min,"International TV Shows, TV Dramas",3.3,97.34,39957000,TRUE
s852,Movie,Synthetic Title 852,Ava DuVernay,"Brad Pitt, Scarlett Johansson",France,45161,1993,TV-PG,129 min,Crime TV Shows,9.3,111.52,76481000,TRUE
s853,tv show,Synthetic Title 853,Ava DuVernay,"Scarlett Johansson, Brad Pitt",France,43478,1995,PG-13,1 S,Comedies,9.3,121.98,86512000,TRUE
s854,Movie,Synthetic Title 854,Ava DuVernay,Leonardo DiCaprio,United States,45107,2000,R,139 m,"International TV Shows, TV Dramas",8.8,140.68,27997000,TRUE
s855,MOVIE,Synthetic Title 855,Martin Scorsese,"Scarlett Johansson, Zendaya",South Korea,"August 22, 2023",2008,TV-PG,157 min,Crime TV Shows,8.9,72.55,49544000,FALSE
s856,Movie,Synthetic Title 856,,"Brad Pitt, Tom Hanks",Canada,42024,2002,TV-MA,117mins,Comedies,1.7,121.32,77916000,FALSE
s857,movie ,Synthetic Title 857,Christopher Nolan,"Zendaya, Tom Hanks, Viola Davis",South Korea,43204,1990,TV-14,104 m,"Horror Movies, Thrillers",9,40.08,24805000,FALSE
s858,TV Show,Synthetic Title 858,Ava DuVernay,"Morgan Freeman, Tom Hanks, Scarlett Johansson",India,44995,1992,NR,5 S,Documentaries,4.4,43.35,58977000,TRUE
s859,movie ,Synthetic Title 859,Steven Spielberg,"Scarlett Johansson, Morgan Freeman",India,43046,2005,PG-13,71 min,Action & Adventure,9.6,130.97,33765000,TRUE
s860,TV Show,Synthetic Title 860,Martin Scorsese,"Brad Pitt, Tom Hanks",India,42570,1990,TV-MA,2 S,Documentaries,999,147.59,29587000,TRUE
s861,Movie,Synthetic Title 861,Martin Scorsese,"Viola Davis, Leonardo DiCaprio, Brad Pitt",United Kingdom,43833,2003,NR,165mins,Crime TV Shows,8.2,123.83,54417000,TRUE
s862,tv show,Synthetic Title 862,Bong Joon Ho,"Scarlett Johansson, Zendaya, Tom Hanks","United States, Canada","June 26, 2019",1992,NR,5 S,Comedies,2.4,50.85,25178000,TRUE
s863,tv show,Synthetic Title 863,Martin Scorsese,"Zendaya, Brad Pitt, Leonardo DiCaprio",Canada,"May 05, 2016",2002,TV-PG,8 Seasons,"International TV Shows, TV Dramas",5,105.31,77633000,TRUE
s864,movie ,Synthetic Title 864,Christopher Nolan,"Leonardo DiCaprio, Zendaya",France,"February 28, 2015",1995,NR,99 min,"Horror Movies, Thrillers",1.4,133.48,5690000,TRUE
s865,TV Show,Synthetic Title 865,Steven Spielberg,"Viola Davis, Leonardo DiCaprio",South Korea,44142,1992,TV-14,1 S,Documentaries,4.5,86.69,9908000,TRUE
s866,tv show,Synthetic Title 866,Ava DuVernay,Morgan Freeman,Japan,"June 17, 2019",1999,TV-14,9 Seasons,Action & Adventure,2.6,28.91,56849000,TRUE
s867,MOVIE,Synthetic Title 867,Ava DuVernay,Viola Davis,South Korea,"November 13, 2020",1997,TV-MA,168 m,Crime TV Shows,5.6,12.18,16899000,TRUE
s868,TV Show,Synthetic Title 868,Ava DuVernay,"Leonardo DiCaprio, Brad Pitt, Scarlett Johansson","United States, Canada",42643,2005,TV-MA,7 Seasons,Documentaries,2.5,62.49,77979000,TRUE
s869,movie ,Synthetic Title 869,Bong Joon Ho,"Brad Pitt, Scarlett Johansson, Zendaya",Canada,42369,2021,R,133 m,Documentaries,6.8,8.42,20689000,FALSE
s870,TV Show,Synthetic Title 870,Bong Joon Ho,Leonardo DiCaprio,Japan,43951,2007,TV-14,7 Seasons,"Horror Movies, Thrillers",7.6,0.42,2581000,TRUE
s871,TV Show,Synthetic Title 871,,"Leonardo DiCaprio, Brad Pitt, Scarlett Johansson","United States, Canada",44239,2005,TV-14,8 Seasons,Crime TV Shows,8.1,141.84,72418000,TRUE
s872,movie ,Synthetic Title 872,Martin Scorsese,Viola Davis,Canada,"March 03, 2018",2001,NR,64 m,Documentaries,6.7,74.62,36266000,TRUE
s873,movie ,Synthetic Title 873,Bong Joon Ho,,France,44529,2023,R,169mins,"International TV Shows, TV Dramas",4.2,79.2,40788000,TRUE
s874,tv show,Synthetic Title 874,Bong Joon Ho,"Brad Pitt, Scarlett Johansson",India,44387,2021,TV-MA,3 S,Action & Adventure,5.2,98.63,8738000,FALSE
s875,tv show,Synthetic Title 875,Steven Spielberg,Leonardo DiCaprio,United States,42413,1997,TV-MA,7 Seasons,Documentaries,3.2,61.16,11820000,TRUE
s876,TV Show,Synthetic Title 876,Greta Gerwig,"Morgan Freeman, Leonardo DiCaprio",United States,"March 17, 2017",2001,TV-MA,7 Seasons,Action & Adventure,9.7,47.29,20785000,FALSE
s877,movie ,Synthetic Title 877,Steven Spielberg,"Brad Pitt, Tom Hanks",South Korea,"April 20, 2016",2016,PG-13,99 m,"Horror Movies, Thrillers",2.3,97.9,11943000,TRUE
s878,Movie,Synthetic Title 878,Steven Spielberg,"Zendaya, Morgan Freeman",South Korea,44524,2004,TV-14,117 min,"International TV Shows, TV Dramas",8.7,141.42,67558000,FALSE
s879,MOVIE,Synthetic Title 879,Steven Spielberg,,United Kingdom,"May 20, 2020",2012,NR,100 m,Documentaries,7.8,15.52,85458000,TRUE
s880,TV Show,Synthetic Title 880,Greta Gerwig,"Brad Pitt, Morgan Freeman",France,"August 10, 2018",1995,TV-PG,10 Seasons,"International TV Shows, TV Dramas",3.8,30.11,81306000,FALSE
s881,TV Show,Synthetic Title 881,Steven Spielberg,Tom Hanks,Canada,44834,2021,R,9 S,Crime TV Shows,6.9,9.49,36749000,FALSE
s882,movie ,Synthetic Title 882,Steven Spielberg,Scarlett Johansson,"United States, Canada",42401,2017,PG-13,114 m,Crime TV Shows,7.9,31.95,20612000,FALSE
s883,TV Show,Synthetic Title 883,Bong Joon Ho,"Scarlett Johansson, Morgan Freeman",Japan,42177,1999,TV-14,10 Seasons,Comedies,9.1,29.69,17423000,TRUE
s884,Movie,Synthetic Title 884,Greta Gerwig,"Leonardo DiCaprio, Tom Hanks, Scarlett Johansson",United Kingdom,42023,1995,TV-14,125mins,Crime TV Shows,7.2,26.9,64311000,FALSE
s885,tv show,Synthetic Title 885,,"Brad Pitt, Zendaya, Scarlett Johansson",Japan,43398,2022,TV-14,5 Seasons,"Horror Movies, Thrillers",9,22.57,74667000,FALSE
s886,Movie,Synthetic Title 886,Steven Spielberg,Leonardo DiCaprio,United States,42709,2000,TV-MA,164mins,Action & Adventure,2.6,113.72,88323000,TRUE
s887,movie ,Synthetic Title 887,Steven Spielberg,"Viola Davis, Zendaya",India,43692,2004,TV-PG,122mins,Action & Adventure,4,47.37,96720000,FALSE
s888,tv show,Synthetic Title 888,,"Scarlett Johansson, Leonardo DiCaprio",India,43674,2012,NR,5 S,Comedies,1.1,67.92,81561000,FALSE
s889,MOVIE,Synthetic Title 889,Martin Scorsese,"Scarlett Johansson, Morgan Freeman",United States,44121,2019,PG-13,101 m,"Horror Movies, Thrillers",4.5,32.17,40831000,FALSE
s890,Movie,Synthetic Title 890,,"Brad Pitt, Zendaya, Leonardo DiCaprio",India,43920,2012,TV-MA,62 min,Crime TV Shows,7.4,37.05,46961000,TRUE
s891,movie ,Synthetic Title 891,Bong Joon Ho,"Morgan Freeman, Viola Davis",France,"August 31, 2023",2011,TV-PG,179 min,"International TV Shows, TV Dramas",1.6,141.27,83388000,TRUE
s892,tv show,Synthetic Title 892,Martin Scorsese,Scarlett Johansson,India,45047,2005,R,5 Seasons,"International TV Shows, TV Dramas",8,43.67,18689000,TRUE
s893,TV Show,Synthetic Title 893,,,United Kingdom,43910,1994,TV-14,9 S,Documentaries,3.9,132.96,25894000,FALSE
s894,TV Show,Synthetic Title 894,Ava DuVernay,"Zendaya, Leonardo DiCaprio",United States,"May 16, 2017",2014,TV-MA,7 Seasons,Action & Adventure,4.6,20.91,5437000,FALSE
s895,tv show,Synthetic Title 895,,"Tom Hanks, Brad Pitt, Viola Davis",Japan,43092,2009,TV-14,1 Season,Action & Adventure,3.2,112.98,42563000,TRUE
s896,MOVIE,Synthetic Title 896,Bong Joon Ho,"Brad Pitt, Tom Hanks",India,"March 30, 2018",2011,TV-MA,121 min,Crime TV Shows,9.7,36.52,98434000,FALSE
s897,Movie,Synthetic Title 897,,"Leonardo DiCaprio, Zendaya, Scarlett Johansson",Japan,"July 20, 2020",1991,NR,157 m,"International TV Shows, TV Dramas",8,45.02,5594000,TRUE
s898,TV Show,Synthetic Title 898,,"Zendaya, Tom Hanks, Viola Davis",South Korea,"March 28, 2023",1997,R,2 S,Action & Adventure,6.9,107.78,36386000,TRUE
s899,tv show,Synthetic Title 899,Steven Spielberg,Leonardo DiCaprio,"United States, Canada",44714,2014,PG-13,3 S,Action & Adventure,2.8,137.34,89198000,TRUE
s900,TV Show,Synthetic Title 900,Martin Scorsese,"Tom Hanks, Brad Pitt, Scarlett Johansson",United States,44863,1996,TV-MA,2 S,"International TV Shows, TV Dramas",2.8,0.86,16646000,FALSE
s901,MOVIE,Synthetic Title 901,Bong Joon Ho,"Scarlett Johansson, Brad Pitt, Viola Davis",United States,"June 28, 2020",1992,NR,124 m,"Horror Movies, Thrillers",5.3,31.24,69123000,FALSE
s902,Movie,Synthetic Title 902,Martin Scorsese,Brad Pitt,France,43878,1999,NR,109 min,Crime TV Shows,3.9,48.75,11491000,FALSE
s903,Movie,Synthetic Title 903,Christopher Nolan,Tom Hanks,Japan,44965,2006,TV-14,168mins,Documentaries,3.3,115.35,92793000,FALSE
s904,tv show,Synthetic Title 904,Steven Spielberg,"Scarlett Johansson, Tom Hanks",United States,"October 25, 2018",1996,TV-MA,7 Seasons,Documentaries,8.6,33.25,19278000,TRUE
s905,Movie,Synthetic Title 905,Ava DuVernay,Scarlett Johansson,South Korea,44683,2019,PG-13,168 min,"International TV Shows, TV Dramas",7.1,65.58,23160000,FALSE
s906,Movie,Synthetic Title 906,Greta Gerwig,Viola Davis,United States,45247,2002,PG-13,150 min,"International TV Shows, TV Dramas",9.4,31.9,41284000,FALSE
s907,tv show,Synthetic Title 907,Martin Scorsese,"Morgan Freeman, Leonardo DiCaprio, Zendaya","United States, Canada","October 09, 2017",2021,TV-MA,5 Seasons,Action & Adventure,6.4,33.84,86128000,FALSE
s908,MOVIE,Synthetic Title 908,Steven Spielberg,"Zendaya, Leonardo DiCaprio",South Korea,44570,1992,TV-PG,88 m,Crime TV Shows,3.7,73.55,41341000,FALSE
s909,TV Show,Synthetic Title 909,,Leonardo DiCaprio,India,42115,2011,TV-PG,1 S,Crime TV Shows,5.9,63.72,69691000,FALSE
s910,Movie,Synthetic Title 910,Christopher Nolan,"Leonardo DiCaprio, Brad Pitt, Zendaya",India,"January 19, 2020",2015,TV-14,135 m,Documentaries,8.1,90.47,57520000,FALSE
s911,tv show,Synthetic Title 911,Greta Gerwig,"Brad Pitt, Zendaya, Leonardo DiCaprio",United States,44862,2009,NR,5 Seasons,Crime TV Shows,9.1,75.94,73715000,FALSE
s912,tv show,Synthetic Title 912,Steven Spielberg,"Viola Davis, Zendaya",United Kingdom,43793,2004,NR,7 S,Crime TV Shows,2.8,9.02,5610000,FALSE
s913,MOVIE,Synthetic Title 913,Greta Gerwig,"Scarlett Johansson, Tom Hanks","United States, Canada",44988,2011,NR,130 min,Documentaries,2.5,112.11,91586000,TRUE
s914,Movie,Synthetic Title 914,Greta Gerwig,"Scarlett Johansson, Morgan Freeman",United Kingdom,"January 15, 2018",2009,PG-13,102 min,Comedies,1.9,19.08,88916000,TRUE
s915,MOVIE,Synthetic Title 915,,"Morgan Freeman, Brad Pitt, Tom Hanks",Canada,"June 08, 2020",2015,TV-PG,63 m,"International TV Shows, TV Dramas",3.9,37.05,90900000,TRUE
s916,tv show,Synthetic Title 916,Christopher Nolan,"Tom Hanks, Scarlett Johansson, Brad Pitt","United States, Canada",45038,1997,PG-13,9 S,"International TV Shows, TV Dramas",999,100.85,37466000,TRUE
s917,TV Show,Synthetic Title 917,Christopher Nolan,Tom Hanks,"United States, Canada",43204,2023,R,1 S,Action & Adventure,5.1,40.79,26918000,TRUE
s918,tv show,Synthetic Title 918,Ava DuVernay,"Leonardo DiCaprio, Morgan Freeman, Viola Davis",United States,43784,1992,R,1 Season,Documentaries,7.8,83.06,99532000,FALSE
s919,movie ,Synthetic Title 919,,"Tom Hanks, Leonardo DiCaprio",Japan,43629,2011,PG-13,106 m,Documentaries,9.6,114.81,96829000,FALSE
s920,movie ,Synthetic Title 920,Christopher Nolan,Tom Hanks,United Kingdom,43342,2008,TV-PG,91mins,Documentaries,3.3,76.05,85966000,TRUE
s921,movie ,Synthetic Title 921,Greta Gerwig,"Leonardo DiCaprio, Viola Davis",Japan,44066,2018,TV-PG,127mins,"International TV Shows, TV Dramas",7.9,20.42,13334000,FALSE
s922,movie ,Synthetic Title 922,Greta Gerwig,"Leonardo DiCaprio, Tom Hanks","United States, Canada","December 11, 2020",2001,TV-PG,158mins,Documentaries,2.5,105.79,96517000,TRUE
s923,movie ,Synthetic Title 923,Ava DuVernay,Morgan Freeman,"United States, Canada",42711,2023,R,109 min,Action & Adventure,1.3,35.33,30219000,TRUE
s924,TV Show,Synthetic Title 924,Martin Scorsese,"Brad Pitt, Morgan Freeman",India,43132,1997,TV-14,5 S,Action & Adventure,1.5,49.02,44138000,FALSE
s925,TV Show,Synthetic Title 925,Ava DuVernay,"Brad Pitt, Scarlett Johansson, Leonardo DiCaprio",Canada,42666,2010,TV-PG,1 Season,Documentaries,5,96.28,21312000,FALSE
s926,TV Show,Synthetic Title 926,Martin Scorsese,Scarlett Johansson,South Korea,"February 11, 2015",2015,PG-13,1 S,Crime TV Shows,1.9,74.54,36397000,FALSE
s927,movie ,Synthetic Title 927,Steven Spielberg,Leonardo DiCaprio,Japan,44144,1994,TV-PG,67 min,Comedies,9.5,29.52,64218000,FALSE
s928,movie ,Synthetic Title 928,Martin Scorsese,"Scarlett Johansson, Leonardo DiCaprio",Japan,42421,2019,TV-14,83mins,Crime TV Shows,4.1,29.84,54136000,FALSE
s929,TV Show,Synthetic Title 929,Greta Gerwig,Scarlett Johansson,United States,43631,1990,PG-13,7 Seasons,Documentaries,9.2,131.14,62195000,TRUE
